ShipmentCount,YearNumber,MonthNumber,upscustomerid,OriginLocCode,DestLocCode,StandardWeightInKG
35,2014,12,17,CNTRL,SFO,7
11,2015,11,17,CNTRL,SFO,11
134,2016,11,5,CNTRL,SHA,3
14,2017,7,18,CNTRL,CKG,19
7,2017,11,18,CNTRL,CKG,177
11,2014,10,17,CNTRL,HOU,7
9,2017,1,17,CNTRL,HOU,12
28,2015,3,18,CNTRL,HKG,2
8,2017,9,5,CNTRL,SIN,2
20,2017,5,17,CNTRL,HOU,6
20,2017,1,17,CNTRL,ELP,53
77,2015,12,18,CNTRL,CKG,32
15,2015,6,17,CNTRL,HOU,15
18,2016,4,5,CNTRL,SIN,1
7,2017,4,5,CNTRL,SIN,8
10,2015,4,18,CNTRL,CKG,57
20,2017,4,17,CNTRL,HOU,6
7,2015,12,18,CNTRL,CKG,211
8,2014,12,17,CNTRL,HOU,88
11,2017,6,17,CNTRL,HOU,7
10,2016,4,5,CNTRL,SHE,92
11,2017,3,17,CNTRL,ELP,62
16,2014,10,18,CNTRL,CKG,834
12,2016,9,17,CNTRL,SFO,4
14,2017,5,5,CNTRL,SIN,3
7,2017,1,17,CNTRL,ELP,132
18,2015,12,18,CNTRL,CKG,18
8,2017,1,17,CNTRL,ELP,22
31,2017,9,18,CNTRL,CKG,70
28,2016,1,17,CNTRL,SFO,7
30,2016,5,17,CNTRL,ELP,55
7,2017,12,18,CNTRL,CKG,573
7,2015,6,5,CNTRL,SHE,1
13,2016,10,18,CNTRL,CKG,73
8,2016,2,18,CNTRL,CKG,95
41,2017,10,18,CNTRL,CKG,48
8,2016,9,18,CNTRL,CKG,626
19,2016,2,18,CNTRL,CKG,55
9,2017,8,17,CNTRL,ELP,168
20,2017,9,18,CNTRL,CKG,87
10,2014,11,17,CNTRL,HOU,20
8,2017,2,18,CNTRL,CKG,140
15,2018,2,18,CNTRL,KUB,1
11,2015,11,18,CNTRL,CKG,49
11,2016,8,17,CNTRL,HOU,17
8,2015,5,18,CNTRL,CKG,52
10,2016,1,17,CNTRL,HOU,20
14,2015,7,18,CNTRL,CKG,93
8,2014,11,5,CNTRL,SDF,728
11,2015,4,18,CNTRL,CKG,269
7,2016,9,17,CNTRL,ELP,150
17,2017,7,17,CNTRL,ELP,185
13,2015,6,17,CNTRL,HOU,18
10,2014,8,17,CNTRL,HOU,293
14,2015,11,17,CNTRL,HOU,22
7,2015,2,18,CNTRL,CKG,12
8,2016,7,8,CNTRL,ORD,159
18,2017,4,5,CNTRL,SIN,2
12,2016,10,17,CNTRL,SFO,7
18,2015,5,18,CNTRL,CKG,51
15,2016,3,18,CNTRL,CKG,94
11,2016,6,18,CNTRL,CKG,124
12,2014,11,17,CNTRL,HOU,44
65,2016,8,17,CNTRL,HOU,2
32,2018,2,5,CNTRL,SIN,1
8,2015,8,5,CNTRL,SDF,11
15,2017,12,5,CNTRL,SIN,2
8,2016,11,18,CNTRL,CKG,82
204,2016,12,17,CNTRL,HOU,1
8,2015,3,18,CNTRL,CKG,260
13,2015,1,5,CNTRL,AMS,2
7,2017,5,5,CNTRL,SDF,608
16,2014,10,3,CNTRL,ONT,15
17,2016,6,18,CNTRL,CKG,74
61,2016,7,17,CNTRL,HOU,3
35,2016,5,18,CNTRL,HKG,2
13,2017,6,17,CNTRL,ELP,62
27,2016,9,18,CNTRL,CKG,42
8,2017,3,18,CNTRL,CKG,134
8,2017,5,17,CNTRL,ELP,22
55,2017,4,5,CNTRL,SHA,2
8,2014,9,17,CNTRL,SFO,9
42,2016,7,17,CNTRL,HOU,5
10,2014,11,17,CNTRL,HOU,4
7,2016,12,17,CNTRL,HOU,30
33,2017,9,17,CNTRL,HOU,3
9,2016,9,17,CNTRL,HOU,11
15,2017,4,17,CNTRL,ELP,187
15,2016,9,18,CNTRL,CKG,126
68,2017,1,17,CNTRL,ELP,7
19,2014,12,7,CNTRL,YYZ,18
16,2017,6,17,CNTRL,ELP,77
11,2014,10,17,CNTRL,SIN,2
16,2016,7,18,CNTRL,CKG,106
8,2015,11,5,CNTRL,SDF,496
8,2017,7,18,CNTRL,CKG,134
7,2017,4,18,CNTRL,CKG,581
8,2017,3,18,CNTRL,CKG,147
11,2017,3,17,CNTRL,ELP,190
13,2014,12,17,CNTRL,HKG,1
39,2017,6,18,CNTRL,CKG,42
19,2015,11,17,CNTRL,SIN,1
16,2017,3,17,CNTRL,ELP,49
9,2018,2,3,CNTRL,ONT,1
10,2017,5,17,CNTRL,ELP,46
7,2014,10,5,CNTRL,SDF,2
12,2017,11,18,CNTRL,CKG,148
37,2014,11,17,CNTRL,HOU,2
10,2016,8,5,CNTRL,PHX,1241
15,2017,7,18,CNTRL,CKG,111
7,2015,9,17,CNTRL,HOU,42
7,2015,9,5,CNTRL,SIN,4
9,2017,5,18,CNTRL,CKG,154
10,2017,7,17,CNTRL,ELP,201
19,2016,8,18,CNTRL,CKG,63
10,2016,4,7,CNTRL,TPE,1
13,2017,5,18,CNTRL,CKG,73
12,2016,8,17,CNTRL,ELP,68
20,2015,9,17,CNTRL,HOU,20
23,2015,6,18,CNTRL,CKG,41
38,2015,3,17,CNTRL,HOU,13
7,2016,4,3,CNTRL,ONT,9
8,2018,2,8,CNTRL,SLC,370
22,2017,7,17,CNTRL,HOU,7
8,2015,4,8,CNTRL,ORD,238
47,2015,5,18,CNTRL,HKG,2
7,2017,4,17,CNTRL,ELP,110
9,2017,3,17,CNTRL,ELP,93
18,2017,3,18,CNTRL,CKG,68
13,2017,4,7,CNTRL,YYZ,9
10,2014,9,18,CNTRL,CKG,175
7,2016,6,5,CNTRL,SIN,2
12,2017,6,17,CNTRL,ELP,49
7,2014,12,7,CNTRL,SIN,7
11,2017,8,17,CNTRL,ELP,62
8,2017,1,17,CNTRL,ELP,174
21,2017,12,18,CNTRL,CKG,68
8,2017,7,17,CNTRL,ELP,33
15,2015,12,18,CNTRL,CKG,54
7,2016,1,18,CNTRL,KUB,58
31,2016,4,18,CNTRL,CKG,45
7,2017,8,17,CNTRL,ELP,174
15,2015,1,18,CNTRL,CKG,113
7,2015,4,5,CNTRL,BOM,1673
8,2017,9,18,CNTRL,KUB,38
8,2016,7,17,CNTRL,ELP,71
15,2016,3,18,CNTRL,KUB,27
21,2014,12,18,CNTRL,CKG,31
10,2017,7,17,CNTRL,ELP,22
7,2014,10,5,CNTRL,AMS,17
8,2017,7,5,CNTRL,SHA,3
8,2015,12,17,CNTRL,HOU,132
32,2015,4,17,CNTRL,SFO,7
16,2017,3,17,CNTRL,ELP,18
10,2015,9,5,CNTRL,SDF,496
37,2016,1,17,CNTRL,HOU,11
8,2016,5,17,CNTRL,HOU,18
7,2015,1,8,CNTRL,ORD,154
8,2015,9,7,CNTRL,PHX,9
7,2016,10,17,CNTRL,ELP,4
16,2015,11,18,CNTRL,CKG,36
8,2015,9,3,CNTRL,STL,13605
11,2016,7,17,CNTRL,HOU,13
7,2015,9,3,CNTRL,ONT,24
10,2017,1,17,CNTRL,ELP,26
11,2017,1,18,CNTRL,CKG,80
13,2014,9,18,CNTRL,KUB,51
12,2016,11,18,CNTRL,CKG,130
13,2016,7,17,CNTRL,ELP,73
8,2016,10,17,CNTRL,HOU,13
15,2015,11,18,CNTRL,CKG,621
7,2015,9,5,CNTRL,SIN,3
36,2018,2,17,CNTRL,HOU,3
13,2016,2,18,CNTRL,CKG,10
19,2015,9,18,CNTRL,CKG,77
13,2015,3,17,CNTRL,HOU,132
10,2015,11,18,CNTRL,CKG,77
76,2017,11,18,CNTRL,CKG,29
10,2017,11,7,CNTRL,YYZ,4
7,2014,10,5,CNTRL,AMS,11
7,2016,8,17,CNTRL,ELP,187
16,2015,6,17,CNTRL,HOU,22
37,2017,12,17,CNTRL,HOU,4
17,2014,11,7,CNTRL,PHX,4
8,2015,6,8,CNTRL,ORD,154
10,2016,3,9,CNTRL,DLC,10488
12,2017,8,17,CNTRL,ELP,18
13,2015,2,18,CNTRL,CKG,143
13,2017,1,17,CNTRL,ELP,194
22,2015,8,18,CNTRL,CKG,38
9,2015,7,7,CNTRL,MKC,9
7,2017,1,17,CNTRL,ELP,419
16,2014,9,17,CNTRL,HOU,33
7,2014,12,7,CNTRL,SAN,397
21,2015,10,7,CNTRL,PHX,2
8,2017,2,4,CNTRL,SIN,1650
24,2017,7,18,CNTRL,CKG,98
7,2015,1,18,CNTRL,KUB,68
8,2017,5,5,CNTRL,SDF,496
7,2017,6,5,CNTRL,SIN,5
7,2015,5,17,CNTRL,HOU,33
46,2016,4,18,CNTRL,CKG,6
10,2017,4,17,CNTRL,ELP,99
10,2015,3,3,CNTRL,STL,13605
7,2015,1,17,CNTRL,HOU,24
18,2016,3,18,CNTRL,CKG,83
7,2017,6,5,CNTRL,SHA,8
58,2017,6,18,CNTRL,CKG,36
8,2014,9,18,CNTRL,KUB,57
7,2016,2,17,CNTRL,HOU,132
8,2016,12,18,CNTRL,CKG,93
12,2014,9,18,CNTRL,CKG,16
13,2017,6,5,CNTRL,SZX,1544
11,2016,4,17,CNTRL,HOU,24
24,2017,5,7,CNTRL,YYZ,2
12,2016,3,18,CNTRL,KUB,33
13,2015,12,17,CNTRL,HOU,2
7,2018,2,18,CNTRL,CKG,133
14,2017,5,7,CNTRL,YYZ,9
40,2017,7,18,CNTRL,CKG,24
8,2014,10,5,CNTRL,AMS,38
7,2015,2,18,CNTRL,CKG,46
53,2017,8,18,CNTRL,CKG,32
9,2016,7,3,CNTRL,MEM,4
8,2016,5,17,CNTRL,ELP,132
8,2015,4,7,CNTRL,MKC,7
23,2017,12,18,CNTRL,CKG,76
9,2015,4,17,CNTRL,HOU,26
16,2017,5,17,CNTRL,ELP,33
10,2015,8,3,CNTRL,MEM,4
10,2016,5,18,CNTRL,CKG,220
13,2015,10,18,CNTRL,CKG,8
11,2016,5,18,CNTRL,CKG,109
8,2016,10,17,CNTRL,ELP,9
7,2017,4,17,CNTRL,ELP,86
7,2016,7,18,CNTRL,CKG,214
21,2017,3,17,CNTRL,ELP,60
12,2016,1,17,CNTRL,HOU,1
7,2016,4,5,CNTRL,SIN,8
8,2016,4,18,CNTRL,CKG,104
11,2017,6,7,CNTRL,TPE,1
128,2016,11,17,CNTRL,SFO,2
8,2015,7,3,CNTRL,ONT,2
7,2017,6,18,CNTRL,CKG,276
23,2017,11,5,CNTRL,AMS,1
7,2015,2,17,CNTRL,HOU,49
14,2017,9,18,CNTRL,CKG,125
17,2015,4,5,CNTRL,SIN,2
7,2015,10,17,CNTRL,SFO,13
21,2016,1,5,CNTRL,AMS,1
22,2018,2,18,CNTRL,CKG,73
15,2017,8,17,CNTRL,ELP,44
9,2016,2,3,CNTRL,ONT,49
10,2015,4,18,CNTRL,CKG,119
24,2014,8,18,CNTRL,CKG,33
20,2015,10,18,CNTRL,CKG,65
20,2015,5,18,CNTRL,CKG,5
8,2015,3,7,CNTRL,PHX,507
10,2017,5,17,CNTRL,ELP,35
7,2015,4,18,CNTRL,CKG,136
11,2015,2,8,CNTRL,ORD,2
14,2015,9,18,CNTRL,CKG,15
7,2016,10,17,CNTRL,ELP,62
8,2014,9,17,CNTRL,HOU,37
40,2015,4,18,CNTRL,CKG,32
10,2015,11,17,CNTRL,HOU,33
7,2015,4,17,CNTRL,HOU,73
141,2015,12,17,CNTRL,SFO,2
214,2017,12,18,CNTRL,CKG,3
11,2015,8,3,CNTRL,ONT,4
17,2015,11,18,CNTRL,CKG,81
10,2015,3,5,CNTRL,SDF,2
55,2014,10,17,CNTRL,SFO,7
10,2017,12,5,CNTRL,SDF,492
47,2017,12,18,CNTRL,CKG,34
8,2015,10,17,CNTRL,HKG,1
7,2016,10,18,CNTRL,CKG,76
10,2015,12,5,CNTRL,SIN,2
12,2016,3,18,CNTRL,CKG,95
29,2017,7,17,CNTRL,HOU,5
8,2017,2,17,CNTRL,ELP,49
14,2014,12,17,CNTRL,HOU,121
12,2016,4,18,CNTRL,CKG,15
15,2017,10,18,CNTRL,CKG,100
23,2014,11,5,CNTRL,AMS,3
19,2016,6,17,CNTRL,HOU,6
15,2017,11,18,CNTRL,CKG,113
17,2017,6,17,CNTRL,ELP,15
7,2016,4,5,CNTRL,KUB,118
7,2017,10,7,CNTRL,YYZ,4
34,2017,6,18,CNTRL,CKG,73
9,2016,5,18,CNTRL,KUB,22
11,2017,4,17,CNTRL,ELP,51
13,2015,7,17,CNTRL,HOU,146
22,2017,1,18,CNTRL,CKG,15
7,2017,4,17,CNTRL,ELP,148
13,2015,4,18,CNTRL,CKG,107
16,2017,2,18,CNTRL,CKG,124
8,2015,8,18,CNTRL,KUB,25
7,2018,1,18,CNTRL,CKG,175
23,2016,11,18,CNTRL,CKG,73
7,2015,3,7,CNTRL,YYZ,2
15,2017,7,17,CNTRL,HOU,8
7,2014,9,5,CNTRL,SDF,35
275,2016,11,18,CNTRL,CKG,3
9,2017,7,17,CNTRL,ELP,148
8,2018,1,18,CNTRL,KUB,56
11,2017,12,5,CNTRL,SHA,13
23,2016,7,18,CNTRL,CKG,35
7,2015,5,5,CNTRL,SHE,1
31,2016,10,18,CNTRL,CKG,28
11,2017,5,18,CNTRL,CKG,146
16,2016,10,18,CNTRL,CKG,126
7,2017,2,5,CNTRL,CLT,22
20,2017,2,5,CNTRL,SIN,1
7,2016,9,5,CNTRL,SHE,3
25,2015,10,5,CNTRL,AMS,1
17,2017,3,18,CNTRL,CKG,99
53,2016,9,17,CNTRL,HOU,3
8,2017,5,18,CNTRL,CKG,92
7,2017,7,17,CNTRL,ELP,203
8,2016,6,5,CNTRL,SDF,485
13,2018,1,17,CNTRL,HOU,7
39,2017,5,18,CNTRL,HKG,1
14,2015,7,17,CNTRL,SFO,13
18,2017,6,5,CNTRL,SIN,3
7,2016,4,18,CNTRL,KUB,39
9,2016,11,18,CNTRL,CKG,271
8,2016,6,18,CNTRL,CKG,127
10,2017,6,18,CNTRL,CKG,144
38,2016,8,5,CNTRL,SIN,1
9,2017,6,17,CNTRL,ELP,68
38,2015,8,17,CNTRL,HOU,2
16,2015,3,18,CNTRL,CKG,120
8,2016,3,3,CNTRL,ONT,7
7,2015,2,18,CNTRL,CKG,136
11,2015,10,17,CNTRL,HOU,31
14,2015,4,18,CNTRL,CKG,148
8,2018,1,17,CNTRL,SIN,1
9,2016,5,18,CNTRL,KUB,56
9,2015,11,17,CNTRL,HOU,1
7,2016,10,9,CNTRL,BOS,3283
10,2014,8,18,CNTRL,CKG,71
41,2014,8,17,CNTRL,HOU,4
14,2016,12,18,CNTRL,CKG,112
8,2015,11,17,CNTRL,HOU,29
7,2017,7,17,CNTRL,ELP,194
7,2016,1,5,CNTRL,SDF,485
7,2017,4,18,CNTRL,CKG,104
14,2017,10,5,CNTRL,SHA,4
22,2015,10,18,CNTRL,CKG,60
9,2014,11,17,CNTRL,HOU,6
13,2014,9,17,CNTRL,HOU,3
8,2018,2,18,CNTRL,CKG,137
9,2016,4,5,CNTRL,SDF,4
7,2016,8,7,CNTRL,PEN,8
7,2015,4,7,CNTRL,SEA,198
19,2016,12,18,CNTRL,CKG,51
8,2017,8,5,CNTRL,KUB,38
46,2016,7,18,CNTRL,CKG,4
14,2018,1,18,CNTRL,CKG,129
9,2016,12,17,CNTRL,SFO,9
10,2016,2,17,CNTRL,HOU,33
44,2015,2,17,CNTRL,HOU,13
12,2014,8,18,CNTRL,KUB,34
13,2018,1,18,CNTRL,CKG,52
92,2017,4,17,CNTRL,ELP,2
9,2016,5,18,CNTRL,KUB,40
7,2016,6,17,CNTRL,ELP,121
21,2017,1,18,CNTRL,CKG,45
19,2016,5,7,CNTRL,PDX,3197
17,2016,5,17,CNTRL,ELP,49
7,2017,12,18,CNTRL,CKG,187
7,2015,9,18,CNTRL,CKG,163
28,2014,9,17,CNTRL,HOU,1
21,2016,10,18,CNTRL,CKG,36
7,2016,4,5,CNTRL,SDF,11
133,2016,4,17,CNTRL,SFO,2
7,2016,9,18,CNTRL,KUB,55
11,2016,5,18,CNTRL,CKG,147
8,2014,9,17,CNTRL,PRG,66
7,2017,9,18,CNTRL,CKG,113
43,2016,1,17,CNTRL,HOU,13
25,2018,1,5,CNTRL,SIN,2
10,2014,8,18,CNTRL,CKG,77
7,2017,10,5,CNTRL,SIN,7
7,2016,2,17,CNTRL,ELP,459
8,2017,1,17,CNTRL,SIN,2
14,2015,3,17,CNTRL,HOU,44
13,2017,1,17,CNTRL,ELP,31
12,2015,6,18,CNTRL,CKG,105
7,2015,1,5,CNTRL,BOS,344
8,2015,2,18,CNTRL,CKG,67
8,2015,3,18,CNTRL,CKG,430
11,2015,6,18,CNTRL,CKG,284
15,2017,5,5,CNTRL,CLT,11
10,2016,7,18,CNTRL,CKG,131
18,2014,12,18,CNTRL,CKG,124
13,2017,9,5,CNTRL,SDF,496
9,2017,5,17,CNTRL,ELP,99
14,2015,3,18,CNTRL,CKG,353
17,2014,8,5,CNTRL,SDF,496
8,2017,5,18,CNTRL,CKG,130
9,2014,8,17,CNTRL,HOU,31
25,2016,3,18,CNTRL,CKG,98
11,2017,5,18,CNTRL,CKG,123
11,2016,7,17,CNTRL,HOU,8
7,2015,12,18,CNTRL,HKG,36
10,2017,7,18,CNTRL,KUB,52
27,2015,9,17,CNTRL,HOU,15
15,2015,12,7,CNTRL,PHX,4
9,2015,6,18,CNTRL,KUB,35
9,2015,11,18,CNTRL,CKG,155
18,2014,12,5,CNTRL,AMS,3
9,2017,9,17,CNTRL,ELP,183
9,2016,9,18,CNTRL,CKG,123
8,2016,6,5,CNTRL,AMS,11
29,2016,9,5,CNTRL,SIN,1
19,2015,4,18,CNTRL,CKG,66
8,2014,12,17,CNTRL,BUD,2
12,2017,7,17,CNTRL,ELP,66
7,2017,4,17,CNTRL,ELP,82
7,2014,11,5,CNTRL,SDF,7
9,2016,11,18,CNTRL,KUB,55
7,2016,2,7,CNTRL,TPE,1
30,2018,1,18,CNTRL,CKG,15
7,2015,6,18,CNTRL,CKG,430
9,2017,2,17,CNTRL,ELP,22
9,2017,1,18,CNTRL,CKG,140
14,2015,1,18,CNTRL,CKG,43
7,2016,5,7,CNTRL,MKC,11
9,2016,5,18,CNTRL,KUB,16
8,2014,8,18,CNTRL,CKG,287
14,2017,6,17,CNTRL,ELP,44
11,2017,12,18,CNTRL,CKG,21
9,2015,9,18,CNTRL,CKG,51
10,2015,6,7,CNTRL,SAN,331
9,2016,3,5,CNTRL,SIN,3
35,2016,12,5,CNTRL,SIN,3
20,2017,2,18,CNTRL,CKG,72
14,2016,9,18,CNTRL,CKG,91
10,2014,10,18,CNTRL,CKG,162
36,2017,7,17,CNTRL,ELP,11
10,2017,5,17,CNTRL,ELP,90
17,2015,1,3,CNTRL,STL,14462
37,2017,2,5,CNTRL,SHA,2
16,2017,2,5,CNTRL,SHA,5
11,2015,4,18,CNTRL,CKG,353
8,2016,9,18,CNTRL,KUB,26
64,2016,5,17,CNTRL,HOU,2
9,2015,11,7,CNTRL,YYZ,2
9,2014,12,7,CNTRL,TYO,9
11,2014,9,5,CNTRL,SIN,1
8,2015,7,17,CNTRL,HOU,77
16,2017,11,18,CNTRL,CKG,95
24,2015,11,18,CNTRL,CKG,14
10,2014,11,18,CNTRL,CKG,117
9,2015,1,5,CNTRL,AMS,8
10,2017,5,17,CNTRL,HOU,9
7,2015,1,17,CNTRL,HOU,31
7,2015,11,5,CNTRL,SDF,606
22,2015,3,18,CNTRL,CKG,88
12,2016,4,9,CNTRL,BOS,15956
13,2017,8,17,CNTRL,HOU,10
37,2016,5,7,CNTRL,PHX,4
9,2015,12,7,CNTRL,PEN,3
8,2016,11,7,CNTRL,PEN,2
12,2015,3,18,CNTRL,CKG,114
7,2017,8,18,CNTRL,KUB,86
39,2015,1,18,CNTRL,CKG,62
22,2014,10,17,CNTRL,HOU,2
7,2017,7,18,CNTRL,CKG,476
14,2015,2,18,CNTRL,KUB,29
9,2016,2,17,CNTRL,BUD,7
14,2016,4,5,CNTRL,SHA,1
7,2015,8,5,CNTRL,AMS,15
7,2016,3,18,CNTRL,CKG,172
17,2016,10,17,CNTRL,ELP,49
7,2015,9,18,CNTRL,CKG,8
8,2016,7,18,CNTRL,CKG,175
11,2015,7,18,CNTRL,CKG,56
63,2016,6,17,CNTRL,HOU,2
8,2015,3,5,CNTRL,AMS,7
51,2016,8,17,CNTRL,HOU,3
11,2016,9,4,CNTRL,SIN,1650
32,2016,9,17,CNTRL,HOU,4
15,2016,7,18,CNTRL,CKG,96
18,2017,3,17,CNTRL,ELP,66
11,2015,3,18,CNTRL,HKG,4
10,2018,2,18,CNTRL,CKG,15
11,2017,2,17,CNTRL,ELP,64
7,2016,4,5,CNTRL,SDF,485
10,2015,8,17,CNTRL,HKG,1
8,2015,4,17,CNTRL,HOU,55
18,2018,1,18,CNTRL,CKG,108
10,2016,6,18,CNTRL,HKG,9
7,2015,2,7,CNTRL,PHX,375
11,2014,10,18,CNTRL,CKG,44
8,2017,10,5,CNTRL,SIN,4
8,2015,5,7,CNTRL,SAN,342
7,2017,1,18,CNTRL,CKG,78
9,2015,2,18,CNTRL,KUB,67
10,2016,6,7,CNTRL,PEN,1
7,2015,12,18,CNTRL,CKG,220
68,2016,3,9,CNTRL,DLC,9974
9,2014,12,18,CNTRL,KUB,27
26,2017,3,18,CNTRL,CKG,78
10,2018,1,18,CNTRL,CKG,94
9,2016,6,18,CNTRL,ELP,93
10,2017,6,17,CNTRL,ELP,163
10,2016,11,7,CNTRL,PEN,1
30,2017,12,17,CNTRL,SFO,2
11,2015,9,8,CNTRL,ORD,198
10,2016,9,18,CNTRL,CKG,146
11,2014,8,18,CNTRL,CKG,75
8,2017,4,17,CNTRL,ELP,20
12,2014,10,18,CNTRL,CKG,120
8,2015,1,17,CNTRL,HOU,121
7,2016,1,17,CNTRL,HOU,75
24,2017,2,18,CNTRL,CKG,38
7,2016,11,17,CNTRL,ELP,7
7,2017,1,17,CNTRL,HGH,1
22,2017,2,17,CNTRL,ELP,185
7,2014,12,18,CNTRL,CKG,85
7,2016,9,17,CNTRL,ELP,75
13,2015,2,17,CNTRL,HOU,3
23,2017,2,17,CNTRL,HOU,5
13,2015,4,7,CNTRL,PEN,1
28,2017,4,17,CNTRL,ELP,79
43,2017,3,18,CNTRL,CKG,35
9,2014,8,18,CNTRL,CKG,156
8,2016,8,17,CNTRL,ELP,117
49,2017,4,17,CNTRL,ELP,7
8,2017,8,5,CNTRL,KUB,37
7,2017,3,17,CNTRL,ELP,104
8,2017,9,18,CNTRL,CKG,181
7,2015,8,8,CNTRL,ORD,159
8,2014,8,18,CNTRL,SHA,36
15,2017,8,5,CNTRL,KUB,1
7,2017,5,17,CNTRL,ELP,139
15,2014,8,18,CNTRL,SHA,33
14,2016,4,18,CNTRL,CKG,81
8,2016,2,5,CNTRL,AMS,3
8,2015,6,17,CNTRL,HOU,55
10,2015,9,18,CNTRL,KUB,7
43,2018,1,18,CNTRL,CKG,72
13,2016,12,18,CNTRL,CKG,124
7,2014,10,5,CNTRL,SIN,3
8,2016,8,17,CNTRL,ELP,128
13,2015,9,17,CNTRL,HOU,18
8,2015,1,18,CNTRL,CKG,194
14,2018,2,5,CNTRL,SIN,3
12,2016,10,17,CNTRL,SIN,1
25,2015,1,18,CNTRL,KUB,6
8,2017,8,7,CNTRL,TPE,1
10,2017,12,18,CNTRL,CKG,291
7,2014,9,18,CNTRL,KUB,50
10,2014,9,7,CNTRL,YYZ,4
7,2016,12,17,CNTRL,HOU,18
47,2016,8,18,CNTRL,CKG,34
28,2015,1,18,CNTRL,CKG,33
10,2017,6,17,CNTRL,HOU,24
7,2016,3,3,CNTRL,ONT,2
7,2015,12,5,CNTRL,AMS,15
24,2016,12,5,CNTRL,SIN,1
32,2017,12,18,CNTRL,CKG,44
7,2016,3,5,CNTRL,SHE,90
8,2015,7,18,CNTRL,CKG,173
7,2014,10,7,CNTRL,MDT,7
13,2015,10,17,CNTRL,HOU,35
9,2018,2,18,CNTRL,CKG,152
15,2017,7,17,CNTRL,ELP,77
24,2016,1,7,CNTRL,YYZ,2
7,2015,6,18,CNTRL,CKG,297
7,2016,8,18,CNTRL,CKG,162
17,2017,5,7,CNTRL,PEN,1
30,2018,1,18,CNTRL,CKG,8
9,2015,9,17,CNTRL,HOU,2
10,2014,9,17,CNTRL,HOU,1
12,2017,7,18,CNTRL,KUB,32
37,2016,2,17,CNTRL,HOU,9
9,2015,9,7,CNTRL,YYZ,13
9,2015,6,7,CNTRL,SIN,3
8,2016,9,17,CNTRL,ELP,234
8,2015,7,5,CNTRL,SDF,4
19,2016,2,5,CNTRL,SIN,1
25,2017,3,5,CNTRL,SIN,4
55,2016,8,18,CNTRL,CKG,40
20,2015,4,17,CNTRL,HOU,31
15,2018,1,18,CNTRL,CKG,147
10,2017,1,17,CNTRL,ELP,198
14,2017,7,18,CNTRL,CKG,18
11,2018,1,17,CNTRL,SIN,35
8,2017,10,18,CNTRL,CKG,353
8,2015,8,18,CNTRL,KUB,78
49,2018,2,18,CNTRL,CKG,2
17,2016,11,18,CNTRL,CKG,90
11,2015,4,18,CNTRL,CKG,100
11,2015,8,5,CNTRL,SDF,606
20,2017,9,18,CNTRL,CKG,120
9,2018,2,18,CNTRL,CKG,124
8,2018,1,18,CNTRL,CKG,238
7,2017,4,17,CNTRL,HOU,36
11,2016,1,7,CNTRL,PHX,2
12,2018,2,7,CNTRL,DFW,3
7,2017,1,7,CNTRL,PHX,2
7,2014,12,18,CNTRL,KUB,63
60,2015,10,17,CNTRL,HOU,7
15,2015,12,5,CNTRL,SIN,3
11,2018,2,18,CNTRL,CKG,74
38,2014,10,17,CNTRL,HOU,9
12,2014,9,5,CNTRL,SDF,4
9,2017,2,17,CNTRL,ELP,62
10,2017,11,5,CNTRL,SHA,5
18,2016,12,7,CNTRL,YYZ,2
9,2015,5,18,CNTRL,CKG,86
21,2014,11,17,CNTRL,SFO,31
8,2016,12,17,CNTRL,HOU,25
53,2014,12,17,CNTRL,HOU,9
56,2017,6,17,CNTRL,ELP,7
10,2017,9,5,CNTRL,SIN,7
12,2014,12,17,CNTRL,CKG,3
13,2015,1,18,CNTRL,CKG,119
11,2015,4,18,CNTRL,CKG,105
35,2017,3,18,CNTRL,CKG,44
7,2018,1,7,CNTRL,PEN,4
10,2017,12,7,CNTRL,BUH,79
41,2016,3,18,CNTRL,CKG,48
10,2015,7,18,CNTRL,KUB,89
7,2014,8,5,CNTRL,AMS,20
8,2017,4,17,CNTRL,ELP,84
36,2015,2,17,CNTRL,HOU,7
19,2015,9,17,CNTRL,HOU,24
14,2016,12,5,CNTRL,SHA,1
9,2015,7,18,CNTRL,KUB,94
12,2015,2,17,CNTRL,HOU,29
24,2016,6,18,CNTRL,CKG,106
12,2014,12,17,CNTRL,HOU,5
12,2016,9,17,CNTRL,ELP,55
20,2017,7,18,CNTRL,CKG,66
8,2015,6,7,CNTRL,MKC,9
8,2016,5,5,CNTRL,SIN,4
44,2016,5,18,CNTRL,CKG,39
27,2015,11,18,CNTRL,CKG,38
8,2017,6,17,CNTRL,ELP,313
7,2016,3,7,CNTRL,YYZ,22
50,2016,3,18,CNTRL,CKG,50
24,2015,2,3,CNTRL,STL,14462
22,2016,8,5,CNTRL,SIN,3
29,2017,8,17,CNTRL,ELP,4
8,2015,7,18,CNTRL,CKG,108
19,2014,11,17,CNTRL,HOU,22
29,2014,9,17,CNTRL,HOU,9
31,2015,11,18,CNTRL,CKG,29
27,2015,12,18,CNTRL,CKG,50
8,2015,9,18,CNTRL,CKG,99
39,2014,10,18,CNTRL,CKG,76
14,2017,1,5,CNTRL,SDF,496
10,2015,7,18,CNTRL,CKG,222
11,2018,1,17,CNTRL,HOU,10
7,2015,8,8,CNTRL,ORD,176
12,2018,2,17,CNTRL,SFO,2
11,2016,4,3,CNTRL,ONT,44
