Diff_Time,Stop_Actual_Sequence_Num,Postal_Code,Street_Num,District_Num
0.068099976,21,53095,1325,56
0.020299911,33,37072,768,44
0.003900528,26,1089,935,36
0.051699638,57,60453,8767,46
0.031399727,50,74133,10914,12
0.026599884,15,47546,3940,49
0.058099747,32,75044,3112,12
0.045599937,17,68114,10000,56
0.026200294,57,47274,1266,49
0.029700279,11,19963,941,33
0.071100235,43,7470,1612,20
0.05079937,22,85365,1418,95
0.041700363,36,48309,2532,64
0.019200325,7,7652,4,20
0.01859951,21,33618,15217,40
0.050000191,52,93010,243,92
0.110500336,35,20755,2799,33
0.097200394,19,1749,213,36
0.027799606,3,73801,3305,12
0.015600204,20,53719,8118,56
0.075300217,5,46368,6129,49
0.05700016,42,8021,2001,33
0.073399544,38,93003,4860,86
0.01720047,32,28110,2825,45
0.042200089,21,37160,1854,44
0.121999741,21,80112,10909,95
0.028000832,24,15218,1611,32
0.032799721,22,12303,1456,36
0.012499809,38,95661,1450,86
0.067500114,28,79103,3630,12
0.060800552,29,49091,69823,64
0.101099968,19,75074,1120,12
0.036399841,38,60706,4715,46
0.024199486,27,33175,13744,40
0.064700127,43,75063,7601,12
0.032500267,23,33803,1543,40
0.090000153,16,89149,7950,92
0.185600281,31,1605,535,36
0.01859951,23,77459,5950,12
0.041099548,37,75062,2664,12
0.095299721,32,70433,69240,44
0.08520031,8,74401,930,12
0.055199623,57,90732,980,92
0.216300011,18,30041,1060,45
0.039400101,23,68123,10531,56
0.08220005,25,10607,411,20
0.039999962,24,77338,20131,12
0.041999817,10,86001,2700,95
0.015799522,26,45255,454,49
0.013899803,15,18045,2455,32
0.050200462,28,60651,1520,46
0.102500916,37,40160,2037,49
0.038599968,79,75060,909,12
0.163000107,13,81008,3291,95
0.005000114,29,19610,1665,32
0.150799751,44,19971,18701,33
0.035500526,21,78753,1030,12
0.040300369,21,34655,3030,40
0.018899918,22,71446,2414,44
0.003399849,46,53226,2500,56
0.029999733,19,44057,2589,64
0.090199471,35,7446,25,20
0.005800247,20,75024,4720,12
0.132499695,37,89523,5150,86
0.044199944,5,33172,1455,40
0.020299911,28,23518,1710,32
0.039199829,25,85212,4980,95
0.083900452,24,95605,771,86
0.09829998,23,43725,61267,64
0.036399841,20,28412,5120,45
0.057700157,44,14225,740,36
0.052700043,31,4106,200,36
0.05340004,46,30344,3662,45
0.09469986,19,30144,400,45
0.027999878,26,68133,8540,56
0.231100082,10,11208,1155,20
0.022800446,43,28779,86,45
0.116700172,33,76039,1301,12
0.01609993,32,70043,8700,44
0.036700249,11,47803,2167,49
0.050800323,9,23320,1320,32
0.05439949,42,85042,2160,95
0.030799866,19,3079,92,36
0.037500381,20,23321,4107,32
0.053299904,28,80226,7281,95
0.040300369,26,63801,1213,55
0.050900459,44,65301,3400,55
0.024200439,10,64801,323,55
0.078000069,37,45459,6226,49
0.308300018,24,21227,3611,33
0.019500732,39,71203,4700,44
0.173600197,36,27360,2640,45
0.048600197,24,66604,1725,55
0.048000336,22,85746,1656,95
0.062200546,32,35125,41,44
0.044400215,16,44663,400,64
0.031399727,32,90631,1370,92
0.055299759,45,91801,333,92
0.364800453,44,98223,4008,76
0.404800415,11,11566,2200,20
0.064700127,13,21901,104,33
0.018799782,22,75503,117,55
0.011300087,18,30064,3625,45
0.042800903,34,43213,3598,64
0.015599251,22,37660,2400,44
0.197500229,36,84088,9089,95
0.057800293,28,46835,10446,49
0.054699898,16,27529,5121,45
0.208600044,29,20164,47010,33
0.031700134,24,23456,1169,32
0.072299957,24,98042,16929,76
0.083299637,38,40422,1560,49
0.047200203,14,31419,5990,45
0.022999763,31,84302,855,95
0.059999466,37,44601,2218,64
0.021600723,7,10003,32,20
0.041399956,46,15666,735,32
0.061599731,42,32218,13249,40
0.030500412,20,49512,3169,64
0.012199402,33,11103,3158,20
0.065599442,34,21117,10367,33
0.041600227,32,89436,171,86
0.034399986,26,49080,417,64
0.048000336,114,19401,44,33
0.054200172,20,33176,13125,40
0.016699791,17,90605,13502,92
0.014699936,93,21237,8640,33
0.01609993,21,60543,2948,46
0.074700356,29,36303,4521,44
0.014699936,20,2090,207,36
0.01970005,35,14626,2833,36
0.081700325,8,78238,5601,12
0.038599968,25,14625,1601,36
0.043099403,36,30241,1501,45
0.033900261,47,75007,2626,12
0.081900597,51,48911,438,64
0.015300751,94,35210,1632,44
0.058700562,27,60450,257,46
0.138400078,36,2771,45,36
0.006399155,12,46410,2214,46
0.140900612,25,85308,7350,95
0.096099854,34,15238,957,32
0.371099472,20,32839,4200,40
0.062999725,22,98373,3500,76
0.064499855,15,33325,105,40
0.036399841,34,33126,5709,40
0.004699707,52,98662,8700,76
0.058899879,10,30606,3061,45
0.180500031,46,8083,711,33
0.085000038,46,7071,417,20
0.131199837,20,23602,12551,32
0.0102005,42,28625,1837,45
0.041399956,11,77575,2003,12
0.154800415,38,97850,11627,76
0.023599625,36,90255,2104,92
0.030900002,38,48124,22189,64
0.023000717,46,99336,1102,76
0.088899612,56,30813,4010,45
0.100799561,38,33809,4153,40
0.031700134,64,38501,377,44
0.056599617,74,20852,12266,33
0.041399956,39,62704,2845,46
0.030600548,14,24740,225,32
0.003100395,33,94110,2673,86
0.014499664,6,6460,1201,36
0.03979969,43,33403,1238,40
0.010199547,16,70510,3005,44
0.009400368,22,7102,786,20
0.051399231,4,54449,1827,56
0.098099709,16,37405,541,44
0.036099434,22,12866,3039,36
0.01720047,34,89502,5116,86
0.045600891,65,92408,222,92
0.021400452,30,63385,1919,55
0.05189991,19,52807,4810,55
0.132199287,46,20770,6100,33
0.046899796,33,53189,1210,56
0.251699448,47,8002,500,33
0.078399658,44,32746,4300,40
0.019399643,21,7724,180,20
0.004799843,15,7310,30,20
0.041999817,41,29212,240,45
0.158600807,23,28152,715,45
0.039999962,20,24605,4009,32
0.094400406,26,94538,110,86
0.024700165,8,60632,5143,46
0.158299446,39,10309,2955,20
0.052800179,32,59602,3317,76
0.096099854,15,70785,28050,44
0.033900261,41,35209,437,44
0.114200592,46,14224,1024,36
0.019100189,84,32506,4610,44
0.038599968,14,40351,252,49
0.038299561,13,36066,1961,44
0.146399498,13,32534,8948,44
0.030599594,40,70634,1132,44
0.034099579,25,94061,2527,86
0.293299675,31,11756,3513,20
0.028100014,13,29316,3906,45
0.008299828,32,13204,9598,36
0.057800293,15,76308,3201,12
0.027500153,39,93711,3737,86
0.03579998,15,31707,2719,45
0.054800034,14,32225,11900,40
0.028299332,3,89145,947,92
0.005599976,6,78852,432,12
0.016200066,31,60620,8300,46
0.009698868,164,18104,1634,32
0.035300255,43,34613,13376,40
0.047800064,22,28027,160,45
0.024100304,27,85260,15227,95
0.028900146,57,92708,16123,92
0.010599136,12,29407,2000,45
0.079999924,23,20166,22000,33
0.124700546,30,82501,1020,76
0.032799721,25,61081,4311,46
0.041899681,20,55109,3035,56
0.068900108,21,28787,7,45
0.019199371,21,83686,2025,76
0.016400337,42,3060,310,36
0.005000114,19,43623,5001,64
0.0333004,42,48315,12185,64
0.010000229,47,85901,4431,95
0.019499779,26,78411,5488,12
0.062000275,9,60008,1645,46
0.042200089,32,42262,200,49
0.044999123,24,10040,144,20
0.071100235,20,32819,8115,40
0.015000343,4,23452,701,32
0.027799606,18,36619,5300,44
0.024700165,55,43214,5057,64
0.027500153,7,8641,3452,20
0.023300171,28,27889,560,45
0.056400299,47,84003,632,95
0.061699867,8,95370,1245,86
0.048900604,13,33991,2384,40
0.053600311,10,88005,1455,95
0.023300171,37,23435,6255,32
0.067500114,31,34491,11275,40
0.014699936,27,91770,1717,92
0.021699905,7,93101,803,86
0.027500153,5,21204,825,33
0.015000343,15,60085,3937,46
0.048900604,38,91950,1210,92
0.047499657,38,26301,540,32
0.143099785,48,26501,4201,32
0.101399422,42,48162,2233,64
0.041600227,31,12043,115,36
0.007500648,70,92530,18285,92
0.080800056,36,95758,7717,86
0.040799141,21,15061,3942,32
0.042500496,1,45209,2729,49
0.015299797,14,92025,200,92
0.124799728,21,64086,1041,55
0.06499958,16,78245,7635,12
0.040800095,35,63640,732,55
0.145499229,31,89110,161,92
0.078900337,9,33323,12801,40
0.038000107,46,95363,1040,86
0.042200089,30,30115,1810,45
0.110300064,17,98027,1802,76
0.039999962,48,17543,1028,32
0.114100456,37,41503,275,49
0.033900261,24,31061,2600,45
0.019699097,11,26101,2838,32
0.03219986,36,92584,30098,92
0.013400078,13,29651,14039,45
0.17689991,20,7876,275,20
0.104199409,26,93291,3318,86
0.074699402,44,73134,2324,12
0.093599319,18,30809,4431,45
0.155599594,25,11566,2200,20
0.017499924,48,1501,385,36
0.072199821,11,73003,2000,12
0.030600548,16,70714,6404,44
0.164400101,6,79925,8889,12
0.038599968,16,72758,2203,55
0.458600044,2,19149,6406,33
0.069999695,26,95350,2225,86
0.017800331,10,28379,722,45
0.281999588,20,2895,1500,36
0.063899994,40,90022,5716,92
0.021100044,4,23320,1401,32
0.049999237,21,44705,3016,64
0.024999619,28,70816,2060,44
0.006899834,28,32763,1169,40
0.055900574,35,23502,5802,32
0.053899765,42,23666,2400,32
0.009200096,28,92553,25073,92
0.105799675,28,30265,344,45
0.013599396,31,52806,320,55
0.015900612,26,49512,3169,64
0.054700851,34,61081,4311,46
0.300499916,14,97060,2705,76
0.014499664,17,11901,1080,20
0.033099174,11,27549,505,45
0.028399467,32,52807,4810,55
0.063899994,28,95841,6306,86
0.016400337,15,35758,8572,44
0.145499229,32,60453,8767,46
0.058300018,4,11229,1210,20
0.017699242,43,20186,131,33
0.024700165,49,66503,810,55
0.020599365,10,11554,2411,20
0.04529953,4,48205,15405,64
0.042499542,32,43950,50817,64
0.08659935,27,40031,1840,49
0.04640007,26,76028,1001,12
0.047699928,23,85719,2910,95
0.019500732,23,29690,3,45
0.038000107,38,27518,2472,45
0.077300072,49,92553,22500,92
0.079199791,22,92583,1821,92
0.104799271,16,78064,2128,12
0.031099319,22,29207,4110,45
0.039199829,7,79029,2025,12
0.318599701,33,28262,8925,45
0.048399925,18,94533,1350,86
0.039199829,25,37924,3001,44
0.022500038,52,26301,540,32
0.020800591,22,33183,7086,40
0.226099968,21,7470,1612,20
0.05300045,31,38671,200,44
0.162199974,11,3561,562,36
0.019200325,11,98370,21505,76
0.144499779,26,92374,27512,92
0.027299881,57,64506,5301,55
0.054400444,15,28412,5120,45
0.066900253,18,77479,2571,12
0.027500153,20,60652,7945,46
0.038599968,29,38128,3854,44
0.04640007,36,56301,2954,56
0.037199974,42,37076,4469,44
0.01309967,28,23605,605,32
0.075800896,31,8873,996,20
0.032500267,21,32811,2430,40
0.032799721,24,77429,25680,12
0.014800072,27,89705,963,86
0.186599731,38,31093,2724,45
0.03440094,22,53226,2500,56
0.06000042,38,90650,13925,92
0.004199982,22,94521,5434,86
0.151900291,31,48150,29595,64
0.017999649,24,75231,6176,12
0.024799347,94,19087,650,33
0.232800484,14,11763,700,20
0.086400032,28,66048,1100,55
0.020799637,31,69361,3410,56
0.044099808,23,31093,2929,45
0.00799942,49,50266,1551,55
0.009799957,12,41701,82,49
0.013299942,4,78336,2650,12
0.08220005,10,21801,2717,33
0.061100006,7,92055,20845,92
0.033599854,14,32244,8635,40
0.018299103,62,95926,855,86
0.064399719,24,20782,3112,33
0.072999954,15,70114,4021,44
0.021600723,25,33710,2366,40
0.03979969,13,40356,1020,49
0.049200058,29,22801,243,32
0.026399612,35,31069,1015,45
0.01309967,27,45601,950,49
0.051400185,24,29803,2551,45
0.054699898,38,60647,2506,46
0.03730011,24,11738,2314,20
0.24339962,28,12110,800,36
0.031700134,18,17112,5125,32
0.013100624,21,77351,1501,12
0.036100388,35,97401,26,76
0.21969986,35,80906,1908,95
0.013599396,11,23666,3,32
0.135000229,39,19810,2074,33
0.01499939,25,38019,1603,44
0.03730011,36,70605,3443,44
0.042200089,17,92154,635,92
0.118100166,40,27284,1060,45
0.219200134,19,46013,4219,49
0.107999802,33,36526,6880,44
0.011099815,41,37211,3975,44
0.031700134,15,85305,9284,95
0.12250042,30,77087,770,12
0.007800102,24,29801,3555,45
0.074999809,40,19808,4345,33
0.020299911,37,60004,214,46
0.023099899,56,85308,8251,95
0.062799454,13,60585,12748,46
0.052200317,10,77346,6302,12
0.101099968,33,77521,4508,12
0.132200241,33,61615,9031,46
0.086100578,27,90746,20810,92
0.013100624,44,10801,33,20
0.071700096,65,60435,2812,46
0.043300629,54,48912,2958,64
0.015600204,51,24701,261,32
0.050199509,28,92376,120,92
0.024698257,3,10472,1605,20
0.02559948,32,73128,661,12
0.050900459,36,75703,6739,12
0.032500267,24,61554,3432,46
0.029700279,31,39759,911,44
0.055300713,14,85215,2015,95
0.129199982,30,53220,7420,56
0.01609993,28,80920,7481,95
0.118300438,9,48185,34790,64
0.017199516,15,30318,1801,45
0.008000374,20,85050,21001,95
0.051600456,29,15626,6750,32
0.007200241,115,91911,374,92
0.016399384,13,34606,1875,40
0.021100044,13,89191,5691,92
0.013400078,26,32605,6419,40
0.04529953,31,60707,1710,46
0.034399986,23,33771,10500,40
0.018099785,21,40509,3176,49
0.041399956,5,55430,6068,56
0.02159977,20,67216,2570,55
0.020800591,6,20678,725,33
0.033900261,16,92392,12602,92
0.023599625,19,70809,6725,44
0.901900291,2,33781,3720,40
0.104499817,41,21157,400,33
0.025300026,22,22485,16418,32
0.043700218,30,8807,752,20
0.025300026,47,64506,5301,55
0.022200584,51,67114,413,55
0.042200089,38,92602,13210,92
0.038300514,23,12095,222,36
0.024700165,25,30214,141,45
0.176099777,30,22911,129,32
0.039800644,17,16001,101,32
0.015500069,42,85901,4431,95
0.22840023,4,46804,4110,49
0.010300636,15,24592,3459,32
0.033900261,38,8844,315,20
0.044799805,28,33126,8684,40
0.006400108,25,72116,3929,55
0.069999695,32,43612,821,64
0.063899994,19,2917,371,36
0.240200043,26,45431,2727,49
0.005800247,15,38116,1262,44
0.038900375,49,77494,5000,12
0.083099365,29,3878,176,36
0.022500038,30,70062,2705,44
0.09869957,64,98208,1402,76
0.013600349,14,33541,7817,40
0.039400101,35,19808,4345,33
0.033600807,15,75462,3842,12
0.094399452,17,48084,1333,64
0.033299446,39,95382,2960,86
0.078100204,11,30161,1422,45
0.515299797,36,30905,38200,45
0.023599625,33,43040,653,64
0.017499924,33,95123,925,86
0.05439949,18,38930,2218,44
0.038900375,43,60090,1566,46
0.153599739,30,33189,20505,40
0.077799797,22,14843,1012,36
0.048399925,32,48377,43430,64
0.007500648,33,94531,5819,86
0.026099205,37,40031,1840,49
0.054400444,54,32571,4785,44
0.016400337,41,94521,5434,86
0.017800331,6,54868,2701,56
0.063899994,20,2719,12,36
0.191599846,30,19033,253,33
0.121399879,43,76111,3869,12
0.059500694,31,91914,970,92
0.140299797,26,50009,550,55
0.026599884,46,62234,1120,55
0.008300781,124,49202,1830,64
0.04940033,22,19406,359,33
0.034500122,40,39465,793,44
0.02369976,45,75060,909,12
0.023300171,34,33612,2159,40
0.037500381,18,64118,215,55
0.050800323,28,85326,946,95
0.022799492,17,98188,2616,76
0.007799149,137,60632,5143,46
0.024399757,7,10458,378,20
0.036099434,16,14219,3701,36
0.024199486,11,43506,1243,64
0.045200348,49,16066,20111,32
0.27519989,15,22102,7927,33
0.04750061,11,76544,4250,12
0.063300133,23,40509,3176,49
0.208600044,22,33803,1543,40
0.192199707,18,80031,5714,95
0.033599854,25,95122,2200,86
0.09030056,33,8036,1520,33
0.041399956,11,66202,5730,55
0.073400497,17,42303,3245,49
0.116100311,32,39503,9350,44
0.055500031,71,94903,5800,86
0.020600319,11,63303,2019,55
0.013600349,59,94545,350,86
0.049200058,41,95210,7910,86
0.025300026,49,73533,2413,12
0.044400215,62,33322,8233,40
0.047200203,32,19973,22879,33
0.038000107,20,92024,127,92
0.255200386,19,98532,1650,76
0.079999924,24,98042,16929,76
0.008700371,9,53916,106,56
0.162699699,25,45459,6226,49
0.020500183,30,3301,270,36
0.190199852,28,33607,2539,40
0.517800331,7,79925,8401,12
0.032799721,33,78045,2019,12
0.010000229,19,6106,69,36
0.034800529,33,80026,545,95
0.009999275,25,95991,1201,86
0.153300285,36,38305,1137,44
0.067199707,7,23464,5020,32
0.039500237,28,11784,277,20
0.065299988,24,13021,217,36
0.020799637,51,39534,506,44
0.032499313,31,92673,638,92
0.142999649,10,24382,246,32
0.061100006,8,78503,2200,12
0.007200241,23,2760,999,36
0.048099518,16,40509,3176,49
0.036600113,35,2895,1500,36
0.077199936,24,21227,3611,33
0.059999466,32,30161,1422,45
0.064700127,26,33566,2403,40
0.024999619,54,92078,595,92
0.165899277,2,33132,401,40
0.013299942,44,30223,1589,45
0.013600349,11,99037,509,76
0.055299759,25,80246,960,95
0.039999962,44,37601,2011,44
0.107999802,18,38701,1831,44
0.159399986,22,6250,95,36
0.014699936,32,65201,1205,55
0.025000572,46,62221,2525,55
0.096200943,32,55121,3344,56
0.0291996,31,47591,632,49
0.005900383,4,26241,767,32
0.040299416,30,20646,232,33
0.019100189,52,55408,1221,56
0.007200241,32,46113,8411,49
0.053100586,14,72450,2900,55
0.331399918,44,39601,958,44
0.019399643,29,40065,107,49
0.008600235,8,84095,11511,95
0.360500336,46,11103,3158,20
0.052499771,38,33176,13125,40
0.046100616,30,79606,4241,12
0.00799942,20,95124,2065,86
0.050000191,4,88101,3900,95
0.058300018,24,60706,4715,46
0.042300224,42,8638,1632,20
0.065000534,16,24540,364,32
0.058899879,22,37076,4469,44
0.05079937,38,25701,3,32
0.081399918,20,33710,2366,40
0.09469986,25,29483,436,45
0.013899803,32,8861,365,20
0.015199661,31,91754,2218,92
0.044199944,29,94110,2673,86
0.021100044,25,39402,1000,44
0.065500259,45,36203,254,44
0.026999474,31,64145,1028,55
0.007200241,46,14850,324,36
0.063699722,21,90249,15900,92
0.036700249,6,1082,350,36
0.025799751,11,27203,1220,45
0.084400177,30,60632,5835,46
0.35890007,29,2038,185,36
0.056700706,31,60085,1515,46
0.001099586,33,60008,1645,46
0.046100616,15,73099,1300,12
0.107699394,34,47129,1176,49
0.108099937,30,70065,819,44
0.015800476,40,29621,3116,45
0.166399956,8,78526,2370,12
0.096099854,9,59602,3317,76
0.075200081,35,95670,10853,86
0.017700195,28,39402,6101,44
0.654999733,30,11206,34,20
0.041100502,67,55344,8256,56
0.083399773,32,28314,5075,45
0.006099701,30,58103,3902,56
0.031300545,39,75605,409,12
0.043600082,42,29445,607,45
0.059700012,16,93727,4846,86
0.01309967,21,78154,8336,12
0.059500694,13,7112,467,20
0.021899223,16,35150,41176,44
0.120800018,21,6790,1906,36
0.022500038,21,92262,425,92
0.071299553,32,37211,5763,44
0.038599968,26,54915,3825,56
0.039199829,38,1201,5,36
0.006899834,22,16602,5580,32
0.092000008,20,44120,16657,64
0.0102005,40,33328,5810,40
0.019999504,48,16101,2519,32
0.060799599,16,23456,3300,32
0.056900024,15,85326,946,95
0.128099442,23,30121,455,45
0.075799942,25,85301,4345,95
0.03030014,24,91502,1783,92
0.03730011,30,67530,3511,55
0.030799866,29,45439,1605,49
0.041399956,7,85035,7515,95
0.067500114,22,12304,412,36
0.01609993,37,62040,1300,55
0.033100128,38,42718,726,49
0.031599998,7,87108,5555,95
0.03030014,44,32746,4300,40
0.235600471,20,46514,2733,49
0.02270031,6,32720,1697,40
0.063899994,23,6706,495,36
0.042200089,25,28211,310,45
0.142800331,27,24153,1419,32
0.058599472,32,15650,305,32
0.033100128,25,15626,6750,32
0.036300659,31,63367,6285,55
0.041099548,39,48316,1917,64
0.017199516,41,35603,2812,44
0.006699562,30,95648,129,86
0.040200233,36,81505,2536,95
0.046699524,37,85022,475,95
0.027999878,37,27707,3415,45
0.033900261,27,43056,83,64
0.055000305,44,73533,1829,12
0.073599815,58,30504,350,45
0.126699448,18,52806,3301,55
0.0333004,23,76148,8004,12
0.046099663,7,97355,445,76
0.028000832,8,71459,7742,44
0.250800133,16,30909,3450,45
0.041099548,47,39402,6101,44
0.139400482,18,24540,364,32
0.027799606,12,25309,44,32
0.038000107,4,14225,740,36
0.021399498,23,95815,1689,86
0.099499702,36,74133,7105,12
0.030799866,21,78757,2525,12
0.040300369,16,40217,3013,49
0.098000526,36,78753,13000,12
0.020600319,36,89030,2119,92
0.090000153,16,46526,4024,49
0.04640007,31,43567,482,64
0.033899307,26,60504,2128,46
0.042200089,39,63025,169,55
0.131699562,12,37801,2334,44
0.260800362,16,84095,11511,95
0.034500122,14,65807,3530,55
0.006900787,38,55744,3150,56
0.080300331,13,22031,9446,33
0.182700157,19,19810,2074,33
0.057799339,34,38606,105,44
0.032799721,20,84405,1140,95
0.008000374,17,35968,1906,44
0.014400482,25,31905,9220,45
0.085000038,21,78840,2415,12
0.0812006,29,2072,1334,36
0.077799797,24,7631,17,20
0.028800011,21,2446,271,36
0.221400261,27,29730,526,45
0.025799751,11,85302,10240,95
0.181099892,16,11385,5720,20
0.024100304,60,18045,3087,32
0.051400185,39,21228,5768,33
0.041700363,21,3874,700,36
0.213600159,25,87111,8030,95
0.041700363,26,18702,6,32
0.022500038,36,33073,4368,40
0.00660038,22,28546,2075,45
0.021100044,25,70506,3148,44
0.061999321,16,21228,5768,33
0.082799911,17,70508,210,44
0.106900215,22,80020,4550,95
0.044999123,36,11216,1244,20
0.118700027,39,48446,1233,64
0.031100273,43,44224,3490,64
0.031099319,21,11580,215,20
0.021100044,32,19107,1018,33
0.031099319,7,65270,2200,55
0.084700584,38,29680,404,45
0.080600739,20,19454,5,33
0.038000107,18,94591,173,86
0.036700249,30,37013,851,44
0.048300743,28,88201,4504,95
0.040499687,9,78332,2000,12
0.052800179,28,45750,227,64
0.092000008,48,33150,607,40
0.026100159,31,45356,1272,49
0.043899536,1,77904,8902,12
0.035300255,47,90046,7100,92
0.037199974,24,37042,1614,44
0.066100121,25,34711,2397,40
0.037199974,37,15237,4801,32
0.065299988,10,92335,16989,92
0.034199715,11,37604,3101,44
0.025900841,55,80012,10600,95
0.027499199,12,78640,5167,12
0.098099709,39,80011,3455,95
0.015199661,19,77546,1186,12
0.0043993,11,10025,2764,20
0.040200233,12,71446,2414,44
0.287799835,16,45315,7724,49
0.048600197,12,45044,2930,49
0.045000076,29,40511,524,49
0.028800011,38,95501,3300,86
0.01609993,21,11104,4721,20
0.047299385,46,75254,14902,12
0.050000191,27,32266,255,40
0.142499924,13,45014,5378,49
0.028599739,12,66604,1725,55
0.014699936,27,46204,49,49
0.012200356,27,34606,1875,40
0.072299957,5,8096,1750,33
0.019199371,15,34952,10927,40
0.012800217,29,70345,327,44
0.011100769,5,60107,1056,46
0.010000229,44,35758,8572,44
0.02780056,9,11237,368,20
0.123299599,30,98335,5500,76
0.012499809,14,85304,5016,95
0.043299675,14,77015,13706,12
0.025300026,43,36081,1410,44
0.013400078,29,29461,505,45
0.056699753,20,95350,2225,86
0.040200233,27,44134,7540,64
0.143099785,17,30269,205,45
0.117500305,25,48035,33822,64
0.039400101,32,95667,3975,86
0.032799721,27,30022,1198,45
0.118000031,17,45044,2930,49
0.071399689,32,7470,1220,20
0.01609993,28,48180,23485,64
0.043100357,40,37042,1614,44
0.005800247,1,11229,1210,20
0.072200775,24,60525,9404,46
0.006899834,32,15227,4110,32
0.045900345,14,79925,6101,12
0.005899429,6,11368,3710,20
0.097200394,10,33162,1453,40
0.060199738,20,11422,25301,20
0.051700592,17,90706,15913,92
0.027799606,41,68144,3001,56
0.018600464,23,53220,7420,56
0.037000656,7,21212,6370,33
0.013600349,30,79601,1630,12
0.055299759,22,72116,3929,55
0.03690052,55,33073,7031,40
0.011899948,23,14625,1601,36
0.034999847,19,11209,443,20
0.162500381,46,76048,403,12
0.042199135,37,95110,579,86
0.049699783,47,98057,203,76
0.53579998,17,77587,1618,12
0.025799751,24,76133,3504,12
0.098099709,27,33442,3928,40
0.014699936,42,76053,1101,12
0.03030014,36,43326,15535,64
0.12749958,10,46901,1912,49
0.008299828,51,52246,1011,55
0.032000542,15,13214,3401,36
0.09829998,32,21740,17604,33
0.023400307,58,41071,1697,49
0.114500046,26,40965,429,49
0.030799866,23,44111,3754,64
0.007800102,27,98043,22803,76
0.014699936,60,76240,1501,12
0.003899574,18,7652,1370,20
0.018400192,36,76522,301,12
0.052800179,30,61032,2705,46
0.027199745,64,57110,5615,56
0.093599319,28,7505,217,20
0.020500183,30,19154,1268,33
0.018600464,10,99224,10408,76
0.048600197,46,55060,1100,56
0.036999702,38,60477,16205,46
0.170800209,26,76311,718,12
0.114199638,22,6825,2285,36
0.055500031,21,39576,454,44
0.023600578,17,85746,1656,95
0.010899544,15,43420,2200,64
0.017799377,38,48103,878,64
0.082499504,22,19803,3612,33
0.058000565,35,27407,1216,45
0.0625,3,10029,165,20
0.048100471,37,20850,14929,33
0.034700394,23,48185,7044,64
0.256099701,18,19061,653,33
0.06360054,29,30742,82,45
0.055199623,27,60516,7343,46
0.246399879,33,3103,1500,36
0.069099426,15,29301,131,45
0.022500038,27,72315,3710,55
0.037799835,25,32541,16055,44
0.025600433,20,60643,1710,46
0.018300056,12,30339,1309,45
0.021100044,53,72143,3511,55
0.050000191,30,7876,275,20
0.048600197,24,21771,307,33
0.078000069,34,6418,630,36
0.022500038,19,28562,3027,45
0.025499344,10,30038,2929,45
0.101099968,26,38671,175,44
0.096600533,46,77069,4543,12
0.021399498,21,37312,4496,44
0.203000069,49,38117,4465,44
0.031400681,26,76543,2100,12
0.008899689,22,11212,1622,20
0.026100159,43,47304,4301,49
0.058099747,24,29406,7620,45
0.056399345,37,64850,3201,55
0.012200356,35,56201,1605,56
0.010299683,11,17543,1028,32
0.184100151,45,70401,2751,44
0.061599731,22,43110,6603,64
0.061900139,24,1581,18,36
0.05589962,1,23510,300,32
0.092499733,29,37312,4496,44
0.169199944,29,31602,3268,45
0.020299911,32,39531,9350,44
0.063899994,18,90220,200,92
0.011399269,19,77571,9001,12
0.023400307,28,8401,1543,33
0.111399651,27,32904,225,40
0.04750061,59,2131,674,36
0.035000801,21,92126,8135,92
0.043600082,34,78602,460,12
0.006099701,18,32507,10427,44
0.084699631,3,73110,1640,12
0.013899803,11,1803,75,36
0.037999153,32,71730,2600,55
0.070799828,5,74601,901,12
0.090499878,18,33511,1264,40
0.006400108,37,6053,707,36
0.01609993,29,79936,2000,12
0.024499893,19,97838,892,76
0.028599739,46,40207,4404,49
0.08109951,7,85248,3731,95
0.105800629,34,40219,4243,49
0.024399757,18,12065,54,36
0.088600159,19,20603,3067,33
0.020000458,28,27536,390,45
0.04390049,51,85215,4545,95
0.036700249,40,97477,3000,76
0.018000603,27,93551,1233,92
0.019399643,34,95123,925,86
0.093600273,43,47712,222,49
0.057499886,17,60102,416,46
0.013000488,21,15801,113,32
0.063800812,53,95301,1613,86
0.084499359,47,54913,4301,56
0.051699638,34,8096,2000,33
0.149499893,29,43015,1741,64
0.055600166,2,98802,500,76
0.04279995,28,34668,9409,40
0.054200172,11,76063,1301,12
0.066100121,31,50401,497,55
0.122700691,52,60618,3951,46
0.062300682,19,28390,630,45
0.039700508,20,44118,3582,64
0.083900452,38,16101,2519,32
0.043800354,22,97123,2351,76
0.047800064,26,54494,930,56
0.045799255,26,75110,3811,12
0.026399612,44,95348,670,86
0.006699562,40,36303,900,44
0.081700325,31,15146,5,32
0.062000275,21,34293,4260,40
0.010800362,11,71129,6205,44
0.083300591,37,27284,1060,45
0.042200089,27,33317,6973,40
0.078900337,20,29485,9730,45
0.038599968,26,84663,1795,95
0.180800438,33,33880,749,40
0.030500412,14,48879,2421,64
0.016999245,13,20166,21100,33
0.144200325,34,63401,3650,55
0.042200089,4,75965,4604,12
0.031299591,24,66762,2832,55
0.155500412,30,65807,3530,55
0.090200424,12,29611,6134,45
0.003100395,17,21074,2320,33
0.019799232,36,28472,112,45
0.041100502,44,59404,1601,76
0.010899544,22,44224,4301,64
